PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Start,AQI_CO,AQI_NO2,AQI_O3,AQI_PM10,AQI_PM25,AQI_SO2,Overall_AQI,Overall_AQI_Smoothed
941.0,626.0,1316.0,1373.0,840.0,12.3,66.2,0.945,2004-03-16,42.61363738636364,55.26086956521739,9.959634965030054,56.81565656565657,86.14645922746782,12.857142857142858,86.14645922746782,89.15239224576321
937.0,585.0,818.0,1348.0,793.0,12.8,63.2,0.9283,2004-03-16,40.34091025568182,48.11320754716981,9.959634965030054,56.81565656565657,86.14645922746782,0.0,86.14645922746782,89.26447945367927
1017.0,681.0,1246.0,1418.0,870.0,11.2,68.5,0.9081,2004-03-16,36.93181921875,49.0566037735849,9.959634965030054,56.81565656565657,86.14645922746782,14.285714285714286,86.14645922746782,89.37656666159535
1171.0,770.0,1162.0,1467.0,930.0,11.0,66.5,0.8705,2004-03-16,35.36931901988636,53.130434782608695,9.959634965030054,56.81565656565657,86.14645922746782,0.0,86.14645922746782,89.48865386951142
1541.0,1185.0,770.0,1889.0,1407.0,11.7,63.7,0.8719,2004-03-16,34.94318238636363,70.17391304347827,9.959634965030054,56.81565656565657,86.14645922746782,30.0,86.14645922746782,89.60074107742749
1539.0,1287.0,698.0,2055.0,1507.0,13.6,56.3,0.8743,2004-03-16,34.51704573863636,68.04347826086956,9.959634965030054,56.81565656565657,86.14645922746782,0.0,86.14645922746782,89.71282828534356
1075.0,1431.0,628.0,2211.0,1843.0,17.8,42.9,0.8672,2004-03-16,33.66477315340909,71.23913043478261,9.959634965030054,56.81565656565657,86.14645922746782,31.42857142857143,86.14645922746782,89.82491549325964
1571.0,1297.0,730.0,1973.0,1729.0,21.4,33.3,0.8417,2004-03-16,33.52272748579545,75.5,9.959634965030054,56.81565656565657,86.14645922746782,38.57142857142857,86.14645922746782,89.9370027011757
1452.0,1250.0,776.0,1868.0,1583.0,24.4,27.4,0.8231,2004-03-16,33.23863650568182,80.82608695652175,9.959634965030054,56.81565656565657,86.14645922746782,54.76923076923077,86.14645922746782,90.04908990909178
1579.0,1359.0,724.0,1998.0,1671.0,25.3,26.1,0.8264,2004-03-16,33.23863650568182,95.7391304347826,9.959634965030054,56.81565656565657,86.14645922746782,0.0,95.7391304347826,90.56087175064596
1466.0,1309.0,773.0,1897.0,1491.0,25.8,23.2,0.7589,2004-03-16,33.09659083806818,101.56756756756756,9.959634965030054,56.81565656565657,86.14645922746782,52.256410256410255,101.56756756756756,91.31550513939952
1280.0,1136.0,893.0,1675.0,1240.0,27.0,20.2,0.7094,2004-03-16,31.676136292613634,96.80434782608695,9.959634965030054,56.81565656565657,86.14645922746782,47.142857142857146,96.80434782608695,91.87167103892472
1407.0,1197.0,905.0,1759.0,1313.0,28.2,18.6,0.7014,2004-03-16,29.11931818181818,91.47826086956522,9.959634965030054,56.81565656565657,86.14645922746782,38.57142857142857,91.47826086956522,92.20591664859484
1389.0,1173.0,898.0,1739.0,1363.0,28.0,19.1,0.7098,2004-03-16,27.556818323863634,98.93478260869566,9.959634965030054,56.81565656565657,86.14645922746782,0.0,98.93478260869566,92.82729346018908
1447.0,1235.0,859.0,1778.0,1296.0,23.9,25.7,0.7519,2004-03-16,27.13068167613636,102.32432432432432,9.959634965030054,56.81565656565657,86.14645922746782,0.0,102.32432432432432,93.27921277080402
1551.0,1271.0,800.0,1875.0,1432.0,21.3,34.8,0.873,2004-03-16,28.55113622159091,106.29729729729728,9.959634965030054,56.81565656565657,86.14645922746782,30.0,106.29729729729728,93.35804159963288
1474.0,1173.0,854.0,1776.0,1432.0,20.4,36.7,0.8704,2004-03-16,32.52840887784091,108.1891891891892,9.959634965030054,56.81565656565657,86.14645922746782,35.714285714285715,108.1891891891892,93.36592448251577
1075.0,1426.0,700.0,2106.0,983.0,19.0,41.3,0.9007,2004-03-16,36.6477271875,109.70270270270272,9.959634965030054,56.81565656565657,86.14645922746782,0.0,109.70270270270272,93.53146502305628
1379.0,1101.0,818.0,1710.0,1602.0,17.9,45.9,0.9342,2004-03-16,41.05113649147727,107.43243243243244,9.959634965030054,56.81565656565657,86.14645922746782,0.0,107.43243243243244,93.66547403206528
1201.0,943.0,935.0,1560.0,1362.0,16.7,48.9,0.9226,2004-03-16,45.59659110795455,104.5945945945946,9.959634965030054,56.81565656565657,86.14645922746782,38.57142857142857,104.5945945945946,93.76795150954275
1205.0,925.0,922.0,1547.0,1314.0,15.5,52.9,0.9271,2004-03-17,49.431818451704544,101.1891891891892,9.959634965030054,57.90017825311943,89.1386013632921,35.714285714285715,101.1891891891892,94.0838054069184
1072.0,784.0,1066.0,1442.0,1114.0,15.5,51.9,0.9059,2004-03-17,52.0000002375,85.08695652173913,9.959634965030054,57.90017825311943,89.1386013632921,0.0,89.1386013632921,94.20847799591108
998.0,714.0,1169.0,1383.0,992.0,14.1,55.6,0.891,2004-03-17,53.375000425,78.69565217391305,9.959634965030054,57.90017825311943,89.1386013632921,18.571428571428573,89.1386013632921,94.33315058490376
933.0,625.0,1292.0,1332.0,884.0,13.1,57.9,0.8666,2004-03-17,52.62500055,63.78260869565217,9.959634965030054,57.90017825311943,89.1386013632921,0.0,89.1386013632921,94.45782317389644
883.0,577.0,1396.0,1303.0,808.0,12.7,57.9,0.8447,2004-03-17,49.43181880681818,57.391304347826086,9.959634965030054,57.90017825311943,89.1386013632921,14.285714285714286,89.1386013632921,94.58249576288912
869.0,554.0,818.0,1268.0,667.0,11.8,58.0,0.8026,2004-03-17,45.312500497159085,53.130434782608695,9.959634965030054,57.90017825311943,89.1386013632921,14.285714285714286,89.1386013632921,94.7071683518818
891.0,576.0,818.0,1289.0,733.0,11.9,57.4,0.7978,2004-03-17,40.76704588068181,51.0,9.959634965030054,57.90017825311943,89.1386013632921,14.285714285714286,89.1386013632921,94.83184094087449
1173.0,878.0,1038.0,1556.0,1052.0,9.9,65.2,0.7956,2004-03-17,36.64772755681818,57.391304347826086,9.959634965030054,57.90017825311943,89.1386013632921,18.571428571428573,89.1386013632921,94.95651352986717
1587.0,1334.0,702.0,1999.0,1534.0,11.1,60.2,0.7958,2004-03-17,35.93750028409091,77.6304347826087,9.959634965030054,57.90017825311943,89.1386013632921,0.0,89.1386013632921,95.08118611885982
1075.0,923.0,553.0,1456.2645979312647,1931.0,14.1,50.0,0.802,2004-03-17,34.94318203125,82.95652173913044,9.959634965030054,57.90017825311943,89.1386013632921,57.282051282051285,89.1386013632921,95.2058587078525
1522.0,1331.0,703.0,2026.0,1734.0,17.7,40.1,0.8048,2004-03-17,33.80681846590909,98.93478260869566,9.959634965030054,57.90017825311943,89.1386013632921,61.05128205128205,98.93478260869566,95.73870551540364
1438.0,1161.0,819.0,1782.0,1595.0,21.1,33.4,0.8265,2004-03-17,33.380682173295455,105.91891891891892,9.959634965030054,57.90017825311943,89.1386013632921,53.51282051282051,105.91891891891892,96.56255800254746
1393.0,1067.0,905.0,1654.0,1490.0,24.3,28.3,0.8471,2004-03-17,33.380682173295455,106.48648648648648,9.959634965030054,57.90017825311943,89.1386013632921,45.71428571428572,106.48648648648648,97.41005913833988
1452.0,1152.0,861.0,1747.0,1508.0,25.6,25.6,0.8254,2004-03-17,33.096591193181816,101.37837837837836,9.959634965030054,57.90017825311943,89.1386013632921,0.0,101.37837837837836,97.6450278026564
1389.0,1108.0,887.0,1712.0,1334.0,25.9,25.9,0.8503,2004-03-17,33.096591193181816,95.7391304347826,9.959634965030054,57.90017825311943,89.1386013632921,32.85714285714286,95.7391304347826,97.40217625545704
1207.0,994.0,1013.0,1520.0,1045.0,26.8,18.7,0.65,2004-03-17,32.38636392045454,73.36956521739131,9.959634965030054,57.90017825311943,89.1386013632921,0.0,89.1386013632921,97.08277015284057
1365.0,1154.0,940.0,1679.0,1221.0,29.3,15.8,0.6309,2004-03-17,29.11931818181818,69.1086956521739,9.959634965030054,57.90017825311943,89.1386013632921,18.571428571428573,89.1386013632921,96.9852843400792
1247.0,1060.0,1032.0,1525.0,1069.0,28.5,14.9,0.5708,2004-03-17,26.84659105113636,88.28260869565219,9.959634965030054,57.90017825311943,89.1386013632921,17.142857142857142,89.1386013632921,96.5771101215207
1557.0,1478.0,793.0,1981.0,1569.0,25.9,16.0,0.5237,2004-03-17,26.42045440340909,105.54054054054056,9.959634965030054,57.90017825311943,89.1386013632921,18.571428571428573,105.54054054054056,96.71111913052972
1075.0,923.0,617.0,1456.2645979312647,983.0,23.1,26.5,0.7403,2004-03-17,28.267045241477277,110.45945945945944,9.959634965030054,57.90017825311943,89.1386013632921,21.42857142857143,110.45945945945944,96.88454255395312
1075.0,923.0,597.0,1456.2645979312647,983.0,20.5,38.2,0.9133,2004-03-17,32.95454552556818,114.24324324324324,9.959634965030054,57.90017825311943,89.1386013632921,30.0,114.24324324324324,97.1367948062054
1075.0,1485.0,653.0,2174.0,983.0,19.1,42.6,0.9294,2004-03-17,38.06818208806818,113.29729729729728,9.959634965030054,57.90017825311943,89.1386013632921,0.0,113.29729729729728,97.28656958098016
1444.0,1150.0,770.0,1727.0,1727.0,17.2,44.1,0.8558,2004-03-17,42.4715913778409,110.45945945945944,9.959634965030054,57.90017825311943,89.1386013632921,0.0,110.45945945945944,97.4126957071063
1488.0,1171.0,731.0,1778.0,1705.0,16.0,50.9,0.9206,2004-03-17,47.86931892045455,106.86486486486488,9.959634965030054,57.90017825311943,89.1386013632921,38.57142857142857,106.86486486486488,97.50729030170088
1371.0,1083.0,796.0,1669.0,1551.0,14.8,53.9,0.9024,2004-03-18,51.25000065,104.2162162162162,9.959634965030054,59.19416386083053,92.26561754887936,37.142857142857146,104.2162162162162,97.63341642782702
1161.0,904.0,947.0,1502.0,1240.0,14.3,55.4,0.8975,2004-03-18,53.75000034999999,101.56756756756756,9.959634965030054,59.19416386083053,92.26561754887936,0.0,101.56756756756756,98.15129001967182
1064.0,787.0,1057.0,1407.0,1115.0,14.8,52.1,0.8686,2004-03-18,54.5000005375,91.47826086956522,9.959634965030054,59.19416386083053,92.26561754887936,24.285714285714285,92.26561754887936,98.28158236073796
970.0,687.0,1196.0,1351.0,969.0,13.9,53.9,0.8501,2004-03-18,52.87500059999999,76.56521739130434,9.959634965030054,59.19416386083053,92.26561754887936,21.42857142857143,92.26561754887936,98.4118747018041
954.0,645.0,1260.0,1334.0,925.0,11.6,61.9,0.8442,2004-03-18,48.43750053977272,66.97826086956522,9.959634965030054,59.19416386083053,92.26561754887936,0.0,92.26561754887936,98.54216704287025
931.0,623.0,1293.0,1307.0,828.0,12.0,58.9,0.8233,2004-03-18,43.60795495738637,60.58695652173913,9.959634965030054,59.19416386083053,92.26561754887936,0.0,92.26561754887936,98.67245938393636
938.0,650.0,1251.0,1333.0,893.0,10.9,62.1,0.8113,2004-03-18,39.34659098011363,56.32608695652174,9.959634965030054,59.19416386083053,92.26561754887936,30.0,92.26561754887936,98.80275172500252
1166.0,885.0,1005.0,1551.0,1075.0,10.6,63.3,0.8067,2004-03-18,34.659090710227275,63.78260869565217,9.959634965030054,59.19416386083053,92.26561754887936,35.714285714285715,92.26561754887936,98.93304406606865
1075.0,1384.0,667.0,2094.0,1610.0,11.5,60.0,0.8117,2004-03-18,33.9488634375,85.08695652173913,9.959634965030054,59.19416386083053,92.26561754887936,0.0,92.26561754887936,99.06333640713478
1075.0,923.0,541.0,1456.2645979312647,983.0,14.3,50.6,0.8186,2004-03-18,33.66477279829545,91.47826086956522,9.959634965030054,59.19416386083053,92.26561754887936,67.33333333333333,92.26561754887936,99.19362874820092
1617.0,1333.0,686.0,2010.0,1819.0,17.8,40.5,0.821,2004-03-18,33.66477279829545,101.94594594594597,9.959634965030054,59.19416386083053,92.26561754887936,0.0,101.94594594594597,99.31909388725302
1473.0,1127.0,831.0,1752.0,1568.0,20.8,34.4,0.8365,2004-03-18,33.806818110795454,107.8108108108108,9.959634965030054,59.19416386083053,92.26561754887936,62.30769230769231,107.8108108108108,99.39792271608184
1379.0,1068.0,899.0,1663.0,1374.0,23.8,28.2,0.8219,2004-03-18,33.66477279829545,108.75675675675676,9.959634965030054,59.19416386083053,92.26561754887936,50.0,108.75675675675676,99.49251731067643
1385.0,1056.0,891.0,1648.0,1268.0,24.2,28.7,0.8515,2004-03-18,33.23863615056818,88.28260869565219,9.959634965030054,59.19416386083053,92.26561754887936,0.0,92.26561754887936,99.11281894278063
1379.0,1087.0,901.0,1660.0,1144.0,25.2,24.9,0.7829,2004-03-18,32.81249985795454,63.78260869565217,9.959634965030054,59.19416386083053,92.26561754887936,0.0,92.26561754887936,98.96808923920132
1322.0,1129.0,934.0,1639.0,1109.0,27.0,17.8,0.6275,2004-03-18,32.10227258522728,68.04347826086956,9.959634965030054,59.19416386083053,92.26561754887936,0.0,92.26561754887936,99.09838158026749
1496.0,1205.0,822.0,1767.0,1347.0,27.1,23.1,0.818,2004-03-18,28.977272698863636,56.32608695652174,9.959634965030054,59.19416386083053,92.26561754887936,0.0,92.26561754887936,99.2286739213336
1409.0,1131.0,873.0,1689.0,1206.0,25.8,23.9,0.7832,2004-03-18,26.42045458806817,88.28260869565219,9.959634965030054,59.19416386083053,92.26561754887936,30.0,92.26561754887936,99.35896626239976
1513.0,1338.0,764.0,1957.0,1397.0,23.0,26.8,0.7446,2004-03-18,25.85227262784091,105.91891891891892,9.959634965030054,59.19416386083053,92.26561754887936,0.0,105.91891891891892,99.37473202816552
1075.0,1464.0,683.0,2118.0,1588.0,20.7,31.1,0.7523,2004-03-18,28.551136065340906,112.91891891891892,9.959634965030054,59.19416386083053,92.26561754887936,0.0,112.91891891891892,99.477209505643
1075.0,1453.0,684.0,2051.0,1569.0,18.6,36.2,0.7676,2004-03-18,31.818181107954544,114.05405405405403,9.959634965030054,59.19416386083053,92.26561754887936,0.0,114.05405405405403,99.46932662276012
1430.0,1121.0,814.0,1732.0,1322.0,16.0,48.4,0.8768,2004-03-18,37.49999928977272,115.94594594594597,9.959634965030054,59.19416386083053,92.26561754887936,0.0,115.94594594594597,99.57968698312048
1333.0,989.0,885.0,1621.0,1194.0,14.5,57.8,0.9456,2004-03-18,42.75568083806818,114.62162162162164,9.959634965030054,59.19416386083053,92.26561754887936,37.142857142857146,114.62162162162164,99.7531104065439
1262.0,911.0,948.0,1545.0,1062.0,13.1,64.2,0.9606,2004-03-18,47.58522643465909,110.83783783783784,9.959634965030054,59.19416386083053,92.26561754887936,20.0,110.83783783783784,99.91865094708442
1287.0,936.0,918.0,1606.0,1040.0,12.0,69.7,0.9735,2004-03-19,51.49999952500001,105.54054054054056,9.959634965030054,59.36204146730462,91.52157217077028,15.714285714285715,105.54054054054056,99.9738311272646
1134.0,840.0,1021.0,1501.0,917.0,11.9,71.1,0.9915,2004-03-19,53.1249994625,101.56756756756756,9.959634965030054,59.36204146730462,91.52157217077028,0.0,101.56756756756756,99.9738311272646
999.0,688.0,1229.0,1380.0,594.0,12.5,69.3,1.0029,2004-03-19,53.6249995875,94.67391304347828,9.959634965030054,59.36204146730462,91.52157217077028,18.571428571428573,94.67391304347828,100.07417677287292
961.0,622.0,1382.0,1301.0,430.0,12.5,67.5,0.9768,2004-03-19,51.2499997625,87.21739130434783,9.959634965030054,59.36204146730462,91.52157217077028,22.857142857142858,91.52157217077028,100.04317488211836
934.0,569.0,818.0,1280.0,397.0,12.3,67.7,0.9665,2004-03-19,48.72159083806818,74.43478260869566,9.959634965030054,59.36204146730462,91.52157217077028,25.714285714285715,91.52157217077028,100.0121729913638
913.0,525.0,818.0,1260.0,370.0,12.5,66.8,0.962,2004-03-19,43.74999992897728,70.17391304347827,9.959634965030054,59.36204146730462,91.52157217077028,0.0,91.52157217077028,99.98117110060925
969.0,607.0,1373.0,1324.0,438.0,12.3,66.3,0.9487,2004-03-19,39.48863663352272,65.91304347826087,9.959634965030054,59.36204146730462,91.52157217077028,22.857142857142858,91.52157217077028,99.95016920985472
1182.0,845.0,1054.0,1539.0,704.0,12.4,64.9,0.9332,2004-03-19,37.07386383522727,74.43478260869566,9.959634965030054,59.36204146730462,91.52157217077028,0.0,91.52157217077028,99.91916731910015
1075.0,1372.0,671.0,2144.0,1476.0,13.0,61.6,0.9209,2004-03-19,36.22159056818182,89.34782608695653,9.959634965030054,59.36204146730462,91.52157217077028,0.0,91.52157217077028,99.88816542834564
1075.0,1582.0,575.0,1456.2645979312647,1716.0,13.6,58.8,0.912,2004-03-19,34.80113602272727,75.5,9.959634965030054,59.36204146730462,91.52157217077028,21.42857142857143,91.52157217077028,99.85716353759108
1427.0,1275.0,701.0,1980.0,1398.0,13.9,57.1,0.9032,2004-03-19,33.38068147727273,54.19565217391305,9.959634965030054,59.36204146730462,91.52157217077028,20.0,91.52157217077028,99.42281463029208
1390.0,1191.0,759.0,1879.0,1268.0,14.5,54.4,0.8917,2004-03-19,32.528408892045455,60.58695652173913,9.959634965030054,59.36204146730462,91.52157217077028,21.42857142857143,91.52157217077028,98.74409635362372
1283.0,1117.0,813.0,1751.0,1188.0,15.5,50.1,0.8744,2004-03-19,31.392045326704547,52.06521739130435,9.959634965030054,59.36204146730462,91.52157217077028,25.714285714285715,91.52157217077028,98.02596366254096
1304.0,1157.0,793.0,1801.0,1171.0,16.1,47.6,0.8655,2004-03-19,30.681818053977267,46.22641509433962,9.959634965030054,59.36204146730462,91.52157217077028,0.0,91.52157217077028,97.99496177178644
1364.0,1202.0,771.0,1875.0,1250.0,16.3,47.1,0.864,2004-03-19,29.68749980113636,39.62264150943396,9.959634965030054,59.36204146730462,91.52157217077028,25.714285714285715,91.52157217077028,97.96395988103188
1410.0,1268.0,724.0,1957.0,1344.0,16.4,47.5,0.8791,2004-03-19,27.13068151988636,41.50943396226416,9.959634965030054,59.36204146730462,91.52157217077028,22.857142857142858,91.52157217077028,97.93295799027732
1476.0,1280.0,708.0,1955.0,1378.0,16.1,50.2,0.9094,2004-03-19,23.863636306818183,36.79245283018868,9.959634965030054,59.36204146730462,91.52157217077028,21.42857142857143,91.52157217077028,97.9019560995228
1522.0,1320.0,690.0,2005.0,1435.0,16.0,50.7,0.9142,2004-03-19,23.15340903409091,43.39622641509434,9.959634965030054,59.36204146730462,91.52157217077028,20.0,91.52157217077028,97.87095420876824
1442.0,1301.0,704.0,1952.0,1372.0,15.8,50.3,0.8989,2004-03-19,22.869318053977278,49.0566037735849,9.959634965030054,59.36204146730462,91.52157217077028,20.0,91.52157217077028,97.27106476092872
1469.0,1344.0,677.0,1997.0,1471.0,15.5,50.6,0.884,2004-03-19,22.585227073863635,47.16981132075472,9.959634965030054,59.36204146730462,91.52157217077028,0.0,91.52157217077028,96.37950864642254
1467.0,1292.0,698.0,1942.0,1439.0,15.4,51.4,0.8956,2004-03-19,22.585227073863635,55.26086956521739,9.959634965030054,59.36204146730462,91.52157217077028,14.285714285714286,91.52157217077028,95.44065523461904
1421.0,1202.0,748.0,1854.0,1429.0,15.2,53.1,0.9117,2004-03-19,22.585227073863635,61.65217391304348,9.959634965030054,59.36204146730462,91.52157217077028,0.0,91.52157217077028,94.42297299398672
1175.0,945.0,904.0,1604.0,1081.0,14.7,57.6,0.9573,2004-03-19,22.585227073863635,48.11320754716981,9.959634965030054,59.36204146730462,91.52157217077028,0.0,91.52157217077028,93.46047093353457
1215.0,912.0,948.0,1547.0,993.0,14.2,58.3,0.938,2004-03-19,22.727272556818185,45.283018867924525,9.959634965030054,59.36204146730462,91.52157217077028,11.428571428571429,91.52157217077028,92.65562653074012
1127.0,802.0,1064.0,1447.0,837.0,13.8,57.9,0.9085,2004-03-20,22.727272556818185,37.735849056603776,9.959634965030054,58.69646464646465,90.22103004291846,10.0,90.22103004291846,92.01731359333915
1090.0,773.0,1105.0,1429.0,761.0,13.9,55.9,0.8842,2004-03-20,22.58522707386364,30.18867924528302,9.959634965030054,58.69646464646465,90.22103004291846,0.0,90.22103004291846,91.5445411964788
1017.0,718.0,1182.0,1382.0,650.0,13.9,55.6,0.8765,2004-03-20,22.44318159090909,21.69811320754717,9.959634965030054,58.69646464646465,90.22103004291846,10.0,90.22103004291846,91.35900440478882
997.0,677.0,1252.0,1359.0,591.0,13.8,55.1,0.8666,2004-03-20,22.15909061079545,23.58490566037736,9.959634965030054,58.69646464646465,90.22103004291846,10.0,90.22103004291846,91.30481514946165
